# Cycle: 104, status: ACC, move: ('sh', -0.5870112247612699, 9, 3)
#     Time       Orderp
         0    -0.709643
         1    -0.673531
         2    -0.631248
         3    -0.587011
         4    -0.548567
         5    -0.524834
         6    -0.517985
         7    -0.527778
         8    -0.549336
         9    -0.580727
        10    -0.613990
        11    -0.645399
        12    -0.669132
        13    -0.684415
        14    -0.692611
        15    -0.700726
